product_id,Type,air_temp,process_temp,speed,torque,tool_wear,air_temp_phase,process_temp_phase,speed_phase,torque_phase,tool_wear_phase,in_pocket,target_real,target
L51786,L,302.9,311.1,1556,45.3,135,2.58844,1.64433,0.875533,1.25044,0.813216,1,0,0
L51787,L,303,311.1,1980,20.2,137,2.59664,1.66167,3.00912,-2.97806,0.825755,0,0,0
M19468,M,303,311.2,1519,38,139,2.63744,1.71741,0.289939,-0.503984,0.902914,0,0,0
L51789,L,303,311.2,1456,44,142,2.61684,1.85467,-0.888027,0.928265,0.950546,1,0,1
L51790,L,303.1,311.2,1394,45.3,144,2.66701,1.83677,-2.02718,1.27319,1.0384,0,0,0
L51791,L,303,311.3,1365,56.2,146,2.63601,1.81751,-2.48289,2.81279,1.12351,1,1,1
L51792,L,303,311.3,2194,16.5,148,2.65159,1.87689,3.05924,-3.06332,1.14206,1,0,0
L51793,L,303.1,311.3,1403,55.6,150,2.64986,1.87668,-1.92224,2.79413,1.23916,1,0,0
H34028,H,303,311.2,1503,37,152,2.67065,1.86845,-0.011173,-0.727621,1.22005,1,0,0
L51795,L,303,311.3,1793,29.3,157,2.69183,1.85581,2.69287,-2.24756,1.41352,1,0,1
L51796,L,303.1,311.4,1829,24.5,159,2.68506,2.02759,2.74589,-2.80339,1.47043,1,0,0
M19477,M,303.1,311.4,1831,23.3,161,2.67381,2.03595,2.78441,-2.83078,1.52619,1,0,0
M19478,M,303,311.3,1335,53.6,164,2.60951,1.87022,-2.8097,2.63197,1.60769,1,1,1
H34033,H,303.1,311.3,2056,19.7,167,2.66501,1.87441,3.06654,-3.028,1.71885,0,0,0
L51800,L,303.1,311.3,1336,52.6,172,2.66607,1.82704,-2.77815,2.55907,1.84609,1,1,1
L51801,L,303,311.2,1341,51,174,2.62668,1.78798,-2.76686,2.37148,1.89965,1,1,1
M19482,M,303,311.1,1526,37.3,176,2.60116,1.71407,0.413473,-0.68933,1.95225,1,0,1
L51803,L,303,311.1,1525,40.7,179,2.64795,1.73152,0.37245,0.147272,2.07804,0,0,0
M19484,M,303,311.1,1428,39.8,181,2.63724,1.67401,-1.47828,-0.0596947,2.10635,1,0,1
L51805,L,303,311.2,1511,45.7,184,2.64314,1.82002,0.178553,1.29771,2.16241,1,0,0
L51806,L,303,311.2,1664,29.8,186,2.63273,1.78484,2.05084,-2.18458,2.25125,1,0,0
M19487,M,303,311.2,1592,38.9,188,2.66095,1.76277,1.30552,-0.272625,2.30814,0,0,0
M19488,M,303,311.1,1597,36.7,191,2.65646,1.68985,1.41285,-0.819727,2.34935,0,0,0
L51809,L,303,311.2,1735,26.1,194,2.64557,1.80339,2.47254,-2.61026,2.46168,1,0,0
L51810,L,302.9,311.2,1751,23.8,196,2.61167,1.83122,2.52545,-2.81415,2.55992,1,0,0
L51811,L,303,311.2,1383,44.6,198,2.65601,1.79173,-2.25585,1.12652,2.59472,1,0,0
M19492,M,302.9,311.2,1330,53.7,200,2.63866,1.82427,-2.84229,2.652,2.6488,1,1,1
L51813,L,303,311.2,1382,50.5,203,2.66799,1.80795,-2.26494,2.24113,2.73156,1,0,1
L51814,L,303,311.2,1755,30.4,205,2.6153,1.78864,2.56092,-2.07041,2.80039,1,0,1
M19495,M,303,311.2,1614,35.7,207,2.64604,1.70588,1.58106,-1.04601,2.81747,1,0,1
L51816,L,303,311.3,1466,43,210,2.65787,1.88302,-0.702979,0.711257,2.9125,1,0,1
M19497,M,303.1,311.3,1847,24.7,212,2.67479,1.90566,2.77863,-2.74994,2.95679,1,0,0
L51818,L,303.1,311.3,1474,34.8,215,2.66403,1.88189,-0.555045,-1.2767,2.95957,1,0,1
L51819,L,303.1,311.3,1657,31.8,217,2.6694,1.87544,1.95829,-1.83675,3.02224,1,0,1
L51820,L,303.1,311.2,1435,40.1,219,2.71273,1.71868,-1.29305,-0.00368253,3.05318,1,0,1
H34055,H,303.1,311.3,1494,42.7,221,2.66564,1.92159,-0.157071,0.625941,3.02958,0,0,0
L51822,L,303.2,311.4,1238,54.6,226,2.72435,1.98047,-3.13445,2.75497,3.10405,1,1,1
L51823,L,303.2,311.4,1324,54.2,228,2.70576,2.0211,-2.88558,2.67906,3.11364,1,1,1
L51824,L,303.2,311.4,1514,41.2,230,2.70024,2.01137,0.212114,0.295172,3.12205,1,0,1
L51825,L,303.3,311.4,1732,25.6,232,2.73433,2.0514,2.48136,-2.66276,3.09842,1,0,1
L51826,L,303.3,311.4,1497,46,234,2.75274,2.016,-0.0864545,1.40479,3.14159,1,1,1
L51827,L,303.3,311.4,1958,21.5,0,2.70863,2.01658,2.92962,-2.89848,-3.08748,1,0,0
L51828,L,303.3,311.4,1630,32.5,2,2.68996,2.03799,1.7813,-1.66713,-3.06373,1,0,0
M19509,M,303.3,311.4,1395,59.1,4,2.72273,2.03828,-2.05157,2.97248,-3.00408,1,0,1
L51830,L,303.3,311.4,1658,30.5,7,2.72625,2.0389,1.98319,-2.06662,-2.87902,1,0,0
L51831,L,303.2,311.4,1349,51.1,9,2.70436,2.01582,-2.71779,2.35286,-2.85029,1,1,1
L51832,L,303.1,311.2,1452,52.9,11,2.67544,1.69712,-0.970988,2.54094,-2.7888,1,0,1
M19513,M,303.1,311.1,1594,35.5,13,2.70521,1.7383,1.35701,-1.12653,-2.74417,1,0,1
M19514,M,303.1,311,1510,47.6,16,2.66878,1.43545,0.128112,1.74741,-2.63279,0,0,0
L51835,L,303.1,311.1,1854,22.6,19,2.67403,1.69474,2.78831,-2.82149,-2.49954,1,0,0
L51836,L,303.1,311.2,1626,32.3,21,2.69018,1.68366,1.70523,-1.76561,-2.5077,1,0,1
L51837,L,303.1,311.2,1628,35.2,23,2.64606,1.70592,1.72772,-1.18296,-2.44919,1,0,1
L51838,L,303.1,311.2,1679,34.8,25,2.69905,1.6986,2.11151,-1.28055,-2.34413,1,0,1
M19519,M,303.1,311.2,1489,44.5,27,2.7109,1.69242,-0.269064,1.07275,-2.27978,1,0,1
L51840,L,303.2,311.2,1439,43.9,30,2.69321,1.71969,-1.25393,0.899356,-2.20889,1,0,1
L51841,L,303.3,311.3,1350,48.1,32,2.73109,1.93513,-2.67837,1.8261,-2.19006,1,1,1
H34076,H,303.3,311.2,1607,31.7,34,2.7396,1.68578,1.54492,-1.79331,-2.15474,1,0,1
L51843,L,303.3,311.3,1389,53.9,39,2.75164,1.90889,-2.14082,2.66065,-1.96603,1,0,0
M19524,M,303.3,311.3,1566,46.1,41,2.75195,1.9275,1.03806,1.44073,-1.94534,1,0,1
M19525,M,303.4,311.4,1307,54,44,2.75817,1.98989,-2.98823,2.64002,-1.7774,1,1,1
M19526,M,303.3,311.5,1569,36.6,47,2.73429,2.10237,1.03442,-0.823454,-1.754,1,0,1
H34081,H,303.3,311.4,1651,30.6,50,2.75783,2.08406,1.9302,-2.0555,-1.63154,1,0,0
H34082,H,303.3,311.4,1692,27.9,55,2.75819,1.98045,2.25873,-2.44198,-1.51268,1,0,0
M19529,M,303.3,311.5,1373,47.3,60,2.7377,2.03686,-2.37362,1.68927,-1.37569,1,1,1
L51850,L,303.2,311.4,1610,35.5,63,2.69126,2.05623,1.56433,-1.11733,-1.30062,1,0,1
L51851,L,303.3,311.4,1511,43.4,65,2.74661,2.04777,0.130892,0.80943,-1.22098,1,0,1
L51852,L,303.3,311.5,1412,55.6,67,2.752,2.0574,-1.80065,2.78919,-1.14978,1,0,1
L51853,L,303.4,311.5,1501,36.2,69,2.79035,2.08086,-0.0100584,-0.917094,-1.07294,1,0,0
L51854,L,303.4,311.5,1414,44.8,71,2.82054,2.09614,-1.75287,1.12986,-1.02362,1,0,1
H34089,H,303.5,311.5,1629,33.5,73,2.86773,2.11178,1.79441,-1.50249,-1.00192,1,0,1
L51856,L,303.4,311.5,1879,21.3,78,2.78181,2.09322,2.86454,-2.92983,-0.865199,1,0,0
H34091,H,303.5,311.6,1466,47,80,2.82178,2.16758,-0.697446,1.64094,-0.777778,1,0,0
H34092,H,303.6,311.7,1476,40.1,85,2.87484,2.32063,-0.511341,0.0134592,-0.652833,1,0,1
L51859,L,303.6,311.8,1695,30.7,90,2.83857,2.36121,2.27058,-2.05453,-0.504391,1,0,1
L51860,L,303.6,311.7,1491,39.8,92,2.8418,2.32128,-0.23592,-0.0504795,-0.469575,1,0,1
M19541,M,303.6,311.8,1659,34.7,94,2.84369,2.40739,2.02363,-1.29149,-0.36953,1,0,1
L51862,L,303.6,311.8,1567,31.7,97,2.86346,2.42628,0.998926,-1.83291,-0.302898,1,0,1
L51863,L,303.6,311.8,1736,32.9,99,2.86787,2.40245,2.46624,-1.67347,-0.259991,1,0,0
M19544,M,303.6,311.8,1421,44.8,101,2.89301,2.41895,-1.60348,1.15895,-0.155873,1,1,1
M19545,M,303.6,311.8,1627,30.8,104,2.84411,2.38555,1.70147,-2.03032,-0.108301,1,0,0
M19546,M,303.5,311.6,1562,34.2,107,2.83086,2.15868,0.936739,-1.35743,-0.00174335,1,0,0
L51867,L,303.5,311.6,2183,17,110,2.79882,2.19687,3.07301,-3.08112,0.0725761,1,0,1
L51868,L,303.5,311.6,1577,38.1,112,2.79641,2.16146,1.13725,-0.498453,0.139329,1,0,1
M19549,M,303.4,311.5,1560,36.4,114,2.80026,2.117,0.908859,-0.898883,0.153887,1,0,1
M19550,M,303.4,311.5,1483,43,117,2.76858,2.09075,-0.375121,0.746742,0.280639,1,0,1
L51871,L,303.5,311.5,1535,33.3,120,2.80063,2.07362,0.504521,-1.51521,0.36723,1,0,0
M19552,M,303.4,311.4,1606,29.6,122,2.86606,1.9764,1.50087,-2.2297,0.375407,1,0,0
M19553,M,303.4,311.5,1817,24.7,125,2.77912,2.08495,2.69662,-2.71609,0.502603,1,0,0
L51874,L,303.4,311.5,1424,50.8,128,2.76599,2.07986,-1.58354,2.30857,0.558522,1,0,1
L51875,L,303.3,311.6,1514,34.7,130,2.69502,2.14879,0.170706,-1.31054,0.670221,1,0,0
L51876,L,303.4,311.6,1449,41.7,132,2.79989,2.16274,-1.06324,0.385552,0.695872,1,0,1
M19557,M,303.5,311.6,1573,34,134,2.77991,2.21346,1.12418,-1.38222,0.699195,1,0,1
L51878,L,303.4,311.6,1564,41.9,137,2.74682,2.20031,0.989652,0.435431,0.820755,1,0,1
L51879,L,303.5,311.6,1428,46.2,139,2.80737,2.175,-1.45373,1.46103,0.9188,1,0,0
L51880,L,303.5,311.7,1620,31,141,2.76164,2.3275,1.69091,-1.93093,0.973844,1,0,1
H34115,H,303.5,311.7,1584,32.7,143,2.82465,2.30514,1.28621,-1.63471,1.02533,1,0,1
L51882,L,303.6,311.8,1222,66.8,148,2.88067,2.41001,-3.12943,3.10799,1.15143,1,1,1
M19563,M,303.6,311.8,1432,42.5,150,2.86751,2.3868,-1.41402,0.59023,1.23463,1,0,0
L51884,L,303.7,311.9,1561,33.3,153,2.97878,2.50516,0.97247,-1.54268,1.31606,1,0,0
L51885,L,303.6,311.8,1614,33.2,155,2.8574,2.3988,1.60403,-1.56135,1.33454,1,0,0
L51886,L,303.5,311.7,1959,22.3,157,2.82229,2.3618,2.97377,-2.86617,1.44012,0,0,0
L51887,L,303.5,311.8,1944,23.5,159,2.84307,2.40055,2.90257,-2.82972,1.41342,1,0,1
L51888,L,303.4,311.7,1793,25.8,161,2.7787,2.31062,2.66775,-2.65946,1.54324,1,0,1
M19569,M,303.4,311.6,1446,50,163,2.77244,2.22923,-1.07699,2.14261,1.54834,1,0,0
L51890,L,303.4,311.7,1673,32.2,166,2.81944,2.35984,2.10921,-1.76238,1.6637,1,0,0
M19571,M,303.4,311.7,1515,44.2,168,2.77735,2.3631,0.200051,0.987646,1.72895,1,0,0
L51892,L,303.4,311.8,1564,35.9,171,2.76792,2.42075,0.953284,-1.02376,1.82704,1,0,1
L51893,L,303.5,311.8,1451,45.2,173,2.83217,2.42877,-1.0065,1.23824,1.82216,1,0,1
H34128,H,303.4,311.8,1693,28.3,175,2.79474,2.41006,2.212,-2.38261,1.94189,1,0,0
L51895,L,303.4,311.7,1476,42.3,180,2.76847,2.3191,-0.546763,0.538297,2.08094,1,0,1
L51896,L,303.4,311.6,1712,30.1,182,2.77785,2.30438,2.36759,-2.13005,2.10367,1,0,0
M19577,M,303.4,311.6,1425,45.4,184,2.78574,2.28178,-1.55299,1.30304,2.18203,1,0,1
L51898,L,303.3,311.6,1337,56.8,187,2.7209,2.26002,-2.78701,2.79845,2.29165,1,1,1
M19579,M,303.4,311.7,1690,34.9,189,2.73674,2.36534,2.20809,-1.2542,2.37255,1,0,1
M19580,M,303.4,311.7,1353,44.1,192,2.76191,2.33461,-2.65482,0.977486,2.43525,1,1,1
L51901,L,303.5,311.8,1927,21.9,195,2.8619,2.35493,2.92317,-2.90045,2.53423,1,0,0
M19582,M,303.4,311.8,1391,42.7,197,2.77968,2.4086,-2.08318,0.648818,2.62038,1,0,0
L51903,L,303.4,311.8,1366,50.9,200,2.76848,2.39203,-2.47125,2.27829,2.6575,1,1,1
L51904,L,303.4,311.9,1771,31.6,202,2.77088,2.50552,2.57404,-1.87266,2.71682,1,0,1
M19585,M,303.4,311.8,1515,42.6,204,2.80352,2.38638,0.190719,0.616157,2.74433,1,0,0
M19586,M,303.4,311.8,2133,18.3,207,2.79702,2.43124,3.07158,-3.07861,2.85983,1,0,0
M19587,M,303.4,311.8,1341,47,210,2.8109,2.37877,-2.76376,1.65665,2.9149,1,1,1
L51908,L,303.4,311.7,1406,47.1,213,2.78643,2.35811,-1.85833,1.69482,2.9862,1,0,1
L51909,L,303.4,311.8,1306,61,215,2.78362,2.406,-2.98706,3.0545,2.9753,1,1,1
L51910,L,303.3,311.7,1508,35.5,217,2.74008,2.32329,0.0581028,-1.09134,3.02436,1,0,0
L51911,L,303.3,311.6,1301,45.1,219,2.72866,2.26238,-3.00275,1.1865,3.07414,1,1,1
L51912,L,303.3,311.7,1539,38.5,221,2.75119,2.3363,0.603963,-0.381318,3.08124,1,0,1
L51913,L,303.3,311.6,1484,44.6,223,2.72895,2.24711,-0.354655,1.09959,3.08408,1,0,0
L51914,L,303.2,311.5,1507,39.2,225,2.68836,2.10838,0.0833298,-0.203884,3.07743,0,0,0
L51915,L,303.2,311.5,1544,42.5,227,2.71372,2.0817,0.68247,0.569576,3.09191,1,0,0
L51916,L,303.2,311.5,1513,37.9,0,2.68813,2.09112,0.183928,-0.500977,-3.07385,1,0,0
M19597,M,303.2,311.5,1336,58.2,2,2.70068,2.07884,-2.80357,2.91135,-3.05306,1,1,1
M19598,M,303.2,311.4,2102,19,5,2.66458,2.00084,3.08109,-3.05857,-2.93404,1,0,0
L51919,L,303.2,311.4,1351,53.8,8,2.72119,1.98283,-2.64252,2.68055,-2.89163,1,1,1
L51920,L,303.3,311.5,1601,35.2,10,2.71622,2.08986,1.44472,-1.19952,-2.80676,1,0,1
L51921,L,303.2,311.3,1393,52.9,12,2.7153,1.86665,-2.07226,2.56186,-2.7971,1,0,1
L51922,L,303.3,311.3,1592,33.7,14,2.7149,1.85218,1.34651,-1.50352,-2.71684,1,0,1
L51923,L,303.3,311.3,1409,51.8,16,2.7311,1.89259,-1.85153,2.45303,-2.62548,1,0,1
L51924,L,303.3,311.3,1393,47.4,18,2.76327,1.89432,-2.08583,1.73026,-2.60216,1,0,1
H34159,H,303.2,311.2,1475,43.1,20,2.68248,1.79096,-0.509246,0.719316,-2.55536,1,0,1
L51926,L,303.2,311.2,1427,45.6,25,2.7024,1.79084,-1.48968,1.31598,-2.40642,1,0,0
L51927,L,303.3,311.2,1763,27.3,27,2.75016,1.73397,2.58511,-2.46143,-2.30246,1,0,1
L51928,L,303.2,311.2,1363,46.7,29,2.72393,1.71064,-2.58117,1.53173,-2.299,1,1,1
L51929,L,303.2,311.2,1404,50.9,31,2.7014,1.76089,-1.93313,2.30974,-2.19594,1,0,1
M19610,M,303.2,311.2,1688,31.9,33,2.71935,1.74544,2.19853,-1.78977,-2.13074,1,0,1
L51931,L,303.3,311.4,1510,37.3,36,2.73931,1.97868,0.133052,-0.633027,-2.06089,1,0,1
H34166,H,303.3,311.3,1502,39.5,38,2.73295,1.88884,-0.0228274,-0.137403,-1.99311,1,0,1
H34167,H,303.2,311.4,1607,36.6,43,2.71829,1.94174,1.49437,-0.832483,-1.84072,1,0,1
M19614,M,303.3,311.5,1384,54.8,48,2.73155,2.08187,-2.20311,2.75236,-1.68343,0,0,0
L51935,L,303.4,311.7,1295,51.3,51,2.76241,2.33032,-3.03935,2.33217,-1.63668,1,1,1
H34170,H,303.4,311.7,1991,19,53,2.78225,2.32166,3.03065,-3.01523,-1.55693,1,0,1
L51937,L,303.4,311.6,1497,42.8,58,2.76151,2.21451,-0.107346,0.653616,-1.38146,1,0,1
L51938,L,303.5,311.6,1465,48.7,60,2.82193,2.23964,-0.736774,1.96053,-1.39032,1,0,0
L51939,L,303.5,311.6,1361,46.5,62,2.84313,2.24306,-2.54575,1.56804,-1.31014,1,1,1
L51940,L,303.6,311.7,1546,38.5,64,2.89592,2.32282,0.727769,-0.329764,-1.22096,1,0,0
H34175,H,303.7,311.9,1332,52.7,66,2.95824,2.4874,-2.81652,2.48408,-1.20428,1,1,1
M19622,M,303.7,312,2663,11.4,71,2.94025,2.52263,3.13246,-3.13859,-1.05577,1,1,1
L51943,L,303.7,312.1,1443,45.9,74,2.96026,2.60619,-1.15763,1.39406,-0.964194,1,0,0
M19624,M,303.7,312,1402,48.6,76,2.95527,2.59777,-1.94456,1.94913,-0.929274,1,0,1
L51945,L,303.7,312,1892,22.5,79,2.96509,2.64139,2.82862,-2.83103,-0.871323,1,0,0
M19626,M,303.6,312,1645,35.7,81,2.83999,2.55362,1.87087,-1.06947,-0.791934,1,0,0
L51947,L,303.6,311.9,1473,50.1,84,2.88049,2.48692,-0.576296,2.1876,-0.676261,1,0,1
L51948,L,303.6,312,1309,52.9,86,2.91897,2.59366,-2.95123,2.55747,-0.606666,1,1,1
H34183,H,303.6,311.9,1544,37.1,88,2.87627,2.479,0.699404,-0.748898,-0.572613,1,0,1
L51950,L,303.5,311.9,1344,49.3,93,2.84232,2.48209,-2.72097,2.0814,-0.402309,1,1,1
M19631,M,303.6,311.9,1617,36,95,2.85698,2.50446,1.60527,-1.00671,-0.348304,1,0,1
M19632,M,303.6,312,1435,37.9,98,2.87517,2.55589,-1.31964,-0.528949,-0.250675,1,0,1
L51953,L,303.6,312,1391,50.3,101,2.8525,2.60603,-2.1335,2.23101,-0.22488,1,0,0
L51954,L,303.6,312,1827,23.3,103,2.86089,2.54881,2.73706,-2.81235,-0.123111,1,0,1
L51955,L,303.5,312,1761,25.8,105,2.82237,2.61627,2.58059,-2.63743,-0.0839719,1,0,1
L51956,L,303.5,312.1,1522,36.4,107,2.83123,2.61494,0.344654,-0.870757,-0.0132316,1,0,1
M19637,M,303.5,312.2,1818,23.6,109,2.85073,2.63651,2.68867,-2.81137,0.0447948,1,0,1
H34192,H,303.6,312.2,1371,54.6,112,2.88872,2.63927,-2.41725,2.70154,0.119971,1,1,1
L51959,L,303.7,312.3,1511,38.9,117,2.95796,2.72907,0.164757,-0.289725,0.269803,1,0,0
L51960,L,303.7,312.4,1404,46.6,119,2.96367,2.80308,-1.89165,1.54797,0.332424,1,0,0
L51961,L,303.7,312.3,1384,45.9,121,2.97843,2.76099,-2.23846,1.39274,0.376945,1,0,0
L51962,L,303.8,312.5,1368,52.6,123,3.03329,2.79513,-2.45977,2.47162,0.471217,1,0,1
L51963,L,303.7,312.5,1641,36,125,2.94004,2.8606,1.85954,-0.97871,0.511799,1,0,0
L51964,L,303.9,312.6,1642,32.3,127,3.00629,2.82102,1.86786,-1.7422,0.535174,1,0,1
H34199,H,303.9,312.7,1401,50,129,3.02564,2.94536,-1.9666,2.14681,0.611772,1,0,1
L51966,L,303.8,312.6,1577,41.3,134,3.02584,2.8375,1.15227,0.286448,0.757446,1,0,1
L51967,L,303.7,312.6,1396,44.1,136,2.93879,2.89398,-2.04691,0.97763,0.805169,1,0,0
H34202,H,303.7,312.6,1514,35.5,138,2.95102,2.85356,0.1816,-1.11118,0.879674,1,0,0
L51969,L,303.8,312.8,1646,35.8,143,3.00266,2.93455,1.93567,-0.990716,0.988573,1,0,0
L51970,L,303.8,312.8,1443,40.7,145,2.99679,2.93307,-1.18514,0.133078,1.07106,1,0,0
M19651,M,303.7,312.7,1469,48.5,147,2.93464,2.92253,-0.680971,1.88098,1.09621,1,0,1
H34206,H,303.7,312.7,1564,40.2,150,2.95464,2.89779,0.987811,0.059713,1.18769,1,0,0
H34207,H,303.6,312.6,1498,40.2,155,2.89425,2.85374,-0.084244,-0.00903234,1.35069,1,0,0
L51974,L,303.6,312.6,1699,27.9,160,2.87608,2.87097,2.26327,-2.43492,1.51834,1,0,0
L51975,L,303.6,312.5,1431,49,162,2.88508,2.86989,-1.40729,2.0016,1.54236,1,0,0
L51976,L,303.5,312.4,1390,47.3,164,2.83949,2.76672,-2.13167,1.69725,1.63386,1,0,1
L51977,L,303.5,312.5,1380,46.1,166,2.88777,2.86908,-2.2656,1.42815,1.67286,1,0,1
L51978,L,303.5,312.5,1457,46.4,168,2.87937,2.84855,-0.893769,1.46614,1.74809,1,0,0
L51979,L,303.5,312.5,1418,42.2,170,2.85944,2.86464,-1.69328,0.493492,1.75179,1,0,1
M19660,M,303.5,312.5,1353,51,172,2.82586,2.84138,-2.64496,2.35198,1.80602,1,0,0
L51981,L,303.5,312.4,1574,32.7,175,2.83529,2.77921,1.12662,-1.63709,1.91546,1,0,0
M19662,M,303.5,312.4,1318,54.2,177,2.8132,2.8034,-2.91185,2.66172,1.99637,1,0,1
L51983,L,303.6,312.5,1710,31.4,180,2.85475,2.81213,2.34799,-1.85293,2.09553,1,0,1
L51984,L,303.7,312.6,1621,38.8,182,2.9375,2.84358,1.63757,-0.319286,2.16694,1,0,0
L51985,L,303.6,312.6,1606,33.6,184,2.90165,2.87417,1.48638,-1.52417,2.18767,1,0,1
H34220,H,303.6,312.5,1375,54,186,2.88499,2.86059,-2.35156,2.65006,2.24703,1,0,1
L51987,L,303.5,312.4,1503,36.5,191,2.8365,2.83198,0.00873532,-0.855905,2.38225,1,0,0
L51988,L,303.5,312.3,1404,48.6,193,2.83639,2.75894,-1.92401,1.95121,2.44747,1,0,1
L51989,L,303.4,312.2,1656,32.7,195,2.74558,2.66566,1.96772,-1.67166,2.4847,1,0,1
M19670,M,303.4,312.1,1499,39.4,197,2.72945,2.61289,-0.0666466,-0.167808,2.53851,1,0,1
M19671,M,303.4,312,1748,28.4,200,2.75456,2.61846,2.49925,-2.39425,2.67185,1,0,1
L51992,L,303.4,311.9,1531,37.9,203,2.74777,2.50243,0.478017,-0.554708,2.73281,1,0,1
M19673,M,303.3,311.8,1536,40.6,205,2.7407,2.3884,0.540457,0.129278,2.83856,1,0,1
L51994,L,303.4,311.8,1401,53,208,2.73925,2.41405,-1.98157,2.56615,2.88195,1,1,1
H34229,H,303.4,311.9,1534,33.2,210,2.76773,2.48222,0.523847,-1.56317,2.86497,1,0,0
L51996,L,303.4,312,1521,35.9,215,2.69856,2.57591,0.349082,-1.00607,3.02945,1,1,1
L51997,L,303.5,312.1,1674,30.8,0,2.85049,2.58318,2.09143,-2.00507,-3.10154,1,0,0
M19678,M,303.6,312.1,1967,20.9,2,2.85445,2.58908,2.94999,-3.00083,-3.02763,1,0,0
L51999,L,303.6,312.2,1696,30.7,5,2.85846,2.68325,2.30605,-2.03106,-2.95531,1,0,1
M19680,M,303.6,312.1,1627,32.5,7,2.8948,2.61784,1.71904,-1.67131,-2.88019,1,0,1
L52001,L,303.5,311.9,1405,45.6,10,2.84178,2.48656,-1.89011,1.32758,-2.80865,1,0,0
L52002,L,303.5,311.9,1565,38.9,12,2.83662,2.46917,1.00407,-0.282448,-2.75776,1,0,1
L52003,L,303.5,311.9,1493,38.7,14,2.83073,2.45151,-0.173439,-0.319578,-2.69428,1,0,0
L52004,L,303.4,311.8,1499,45,16,2.79252,2.38653,-0.059542,1.18797,-2.65303,1,0,0
L52005,L,303.3,311.8,1692,30.6,18,2.72423,2.40335,2.24134,-2.03833,-2.50578,1,0,1
L52006,L,303.4,311.8,2268,15.8,20,2.73035,2.3765,3.10842,-3.09388,-2.52725,1,0,0
L52007,L,303.4,311.8,1438,58.9,22,2.73784,2.37536,-1.28415,2.9579,-2.4242,1,0,0
L52008,L,303.5,311.9,1515,39.2,24,2.82882,2.53209,0.225015,-0.201898,-2.42602,1,0,1
L52009,L,303.4,311.9,1491,38.2,26,2.73479,2.51708,-0.218852,-0.434457,-2.33484,1,0,0
L52010,L,303.5,312,1756,29.7,28,2.85164,2.56906,2.5465,-2.19791,-2.28083,1,0,1
L52011,L,303.5,312,1366,54.5,30,2.857,2.55767,-2.46988,2.71662,-2.19927,1,1,1
L52012,L,303.5,312,1436,45.1,32,2.79261,2.55614,-1.26322,1.22917,-2.14158,1,0,1
L52013,L,303.4,311.9,1377,41.6,34,2.74404,2.5579,-2.33197,0.356606,-2.09807,1,1,1
M19694,M,303.4,311.9,1510,42.2,36,2.74055,2.51522,0.121829,0.502671,-2.04658,1,0,0
M19695,M,303.4,311.9,1419,50.9,39,2.7647,2.55707,-1.63044,2.27587,-1.94314,1,0,0
L52016,L,303.3,311.8,1315,62,42,2.72818,2.38716,-2.95176,3.00049,-1.88425,1,1,1
H34251,H,303.3,311.8,1806,27.7,44,2.69592,2.40311,2.67171,-2.44638,-1.82133,1,0,1
H34252,H,303.3,311.8,1649,29.4,49,2.68656,2.37674,1.92342,-2.21953,-1.65972,1,0,0
H34253,H,303.4,311.9,1402,50,54,2.76928,2.53721,-1.95001,2.15013,-1.54435,1,0,0
L52020,L,303.4,311.9,1298,63.9,59,2.75201,2.47708,-3.05215,3.10651,-1.39009,1,1,1
M19701,M,303.3,311.8,1441,44.9,61,2.74687,2.37611,-1.18873,1.17975,-1.3236,1,0,1
M19702,M,303.3,311.8,1489,49.4,64,2.70939,2.40904,-0.252385,2.05201,-1.25375,1,0,1
L52023,L,303.3,311.8,1842,24.5,67,2.70526,2.38916,2.78666,-2.75062,-1.16145,1,0,0
M19704,M,303.4,311.8,1316,50.9,69,2.74299,2.35265,-2.92243,2.30514,-1.17812,1,1,1
M19705,M,303.3,311.8,1583,33.3,72,2.6892,2.38834,1.18823,-1.53702,-0.993233,1,0,1
M19706,M,303.3,311.8,1548,33.5,75,2.72304,2.40826,0.736052,-1.49477,-0.925462,1,0,1
L52027,L,303.4,311.9,1434,44.6,78,2.75689,2.50796,-1.39881,1.06165,-0.818766,1,0,0
H34262,H,303.5,312,1397,52.9,80,2.82354,2.55576,-2.05906,2.50856,-0.769373,1,0,0
M19709,M,303.5,312,1475,42.9,85,2.8033,2.60852,-0.503181,0.729742,-0.628837,1,0,0
L52030,L,303.5,312,1441,56.8,88,2.78895,2.56279,-1.19124,2.83505,-0.556204,1,0,0
L52031,L,303.7,312.1,1363,51.8,90,2.92256,2.63999,-2.53287,2.40341,-0.477454,1,1,1
L52032,L,303.7,312.2,1619,34.9,92,2.86688,2.67823,1.65178,-1.25701,-0.440004,1,0,0
L52033,L,303.7,312.2,1487,34,94,2.92549,2.66814,-0.309505,-1.39885,-0.423467,1,0,0
L52034,L,303.7,312.2,1568,33.8,96,2.92228,2.69321,1.05202,-1.45414,-0.346502,1,0,1
L52035,L,303.7,312.3,1375,46.2,98,2.92595,2.70675,-2.39217,1.45268,-0.290193,1,0,1
M19716,M,303.6,312.3,1698,31.3,100,2.83045,2.71665,2.30997,-1.9167,-0.229626,1,0,0
L52037,L,303.7,312.3,1606,37.4,103,2.94218,2.70372,1.45811,-0.653258,-0.157653,1,0,1
L52038,L,303.7,312.3,1349,51,105,2.92462,2.74175,-2.68616,2.29808,-0.0826919,1,0,0
